sku,upc,prod_title,category,msrp_price,customer_price,qty_in_stock,description,brand,specification,images,pdfs
910-007328,,PRO X Superlight 2 DEX Black,Hardware,N/A,N/A,1,PRO X Superlight 2 DEX Black,N/A,,https://a5it.com/product/logitech-pro-x-superlight-2-dex-black/910-007328,
PF340W2B,,"3M PF340W2B 34"" Privacy Filter, 21:9 Widescreen | Monitor Privacy",Hardware,N/A,N/A,1,"3M PF340W2B 34"" Privacy Filter, 21:9 Widescreen | Monitor Privacy",N/A,,https://a5it.com/product/3m-34-black-privacyfiltr-widescrn/PF340W2B,
TBT-6950PD,,TB4 Quad Display Dock 100W,Hardware,N/A,N/A,1,TB4 Quad Display Dock 100W,N/A,,https://a5it.com/product/plugable-tb4-quad-display-dock-100w/TBT-6950PD,
35FCREADBU3,,USB 3.0 Multi Card Reader TAA,Hardware,N/A,N/A,1,USB 3.0 Multi Card Reader TAA,N/A,,https://a5it.com/product/startech-usb-3-0-multi-card-reader-taa/35FCREADBU3,
V11H982020,,"Epson PowerLite X49 Projector V11H982020, 3,600 Lumens | XGA, Business",Hardware,N/A,N/A,1,"Epson PowerLite X49 Projector V11H982020, 3,600 Lumens | XGA, Business",N/A,,https://a5it.com/product/epson-epson-powerlite-x49/V11H982020,
N/A,,"Jabra Evolve2 85 Link380a MS Stereo | Wireless UC Headset, Bluetooth",Hardware,N/A,N/A,1,"Jabra Evolve2 85 Link380a MS Stereo | Wireless UC Headset, Bluetooth",N/A,,https://a5it.com/product/jabra-evolve2-85link380a-ms-stereo/28599-999-989,
991-000397,,Logitech RoomMate and Tap IP Bundle for Video Rooms | Teams Rooms,Hardware,N/A,N/A,1,Logitech RoomMate and Tap IP Bundle for Video Rooms | Teams Rooms,N/A,,https://a5it.com/product/logitech-logitech-roommate-and-tap-ip/991-000397,
N6PATCH6INBL,,"StarTech 6 in Blue Cat6 Cable, Snagless RJ45 | Ethernet Patch",Hardware,N/A,N/A,1,"StarTech 6 in Blue Cat6 Cable, Snagless RJ45 | Ethernet Patch",N/A,,https://a5it.com/product/startech-6in-blue-cat6-cable/N6PATCH6INBL,
LS220D0402,,"Buffalo LinkStation 220 LS220D0402 4 TB NAS | Personal Cloud, RAID",Hardware,N/A,N/A,1,"Buffalo LinkStation 220 LS220D0402 4 TB NAS | Personal Cloud, RAID",N/A,,https://a5it.com/product/buffalo-linkstation-220-4tb-nas-cloud/LS220D0402,
MAM242TP1M1098,,"MSI Modern AM242TP 1M-1098US 24"" FHD Touch | All-in-One PC",Hardware,N/A,N/A,1,"MSI Modern AM242TP 1M-1098US 24"" FHD Touch | All-in-One PC",N/A,,https://a5it.com/product/msi-modern-am242tp-1m-1098us/MAM242TP1M1098,
939-002050,,"Logitech ASTRO A10 G2 Headset White 939-002050 | Wired Gaming, Xbox",Hardware,N/A,N/A,1,"Logitech ASTRO A10 G2 Headset White 939-002050 | Wired Gaming, Xbox",N/A,,https://a5it.com/product/logitech-astro-a10-g2-hdst-white/939-002050,
V11H987020,,"Epson PowerLite 982W Projector V11H987020, 4,200 Lumens | WXGA, Business",Hardware,N/A,N/A,1,"Epson PowerLite 982W Projector V11H987020, 4,200 Lumens | WXGA, Business",N/A,,https://a5it.com/product/epson-epson-powerlite-982w-proj/V11H987020,
USB31CAADP,,USB 3.1 USB C to USB A Adapter,Hardware,N/A,N/A,1,USB 3.1 USB C to USB A Adapter,N/A,,https://a5it.com/product/startech-usb-3-1-usb-c-to-usb-a-adapter/USB31CAADP,
C2-H46-UC2-PD-KVM,,"StarTech C2-H46-UC2-PD-KVM USB-C KVM Switch, 4K 60Hz | Dual Laptop",Hardware,N/A,N/A,1,"StarTech C2-H46-UC2-PD-KVM USB-C KVM Switch, 4K 60Hz | Dual Laptop",N/A,,https://a5it.com/product/startech-usb-c-kvm-switch-4k-60hz/C2-H46-UC2-PD-KVM,
N/A,,"3-Slot Power Cord, NEMA 5-15P to C5 - Laptop/Notebook, 7A, 125V, 18 AWG, 6 ft. (1.8 m), Black",Hardware,N/A,N/A,1,"3-Slot Power Cord, NEMA 5-15P to C5 - Laptop/Notebook, 7A, 125V, 18 AWG, 6 ft. (1.8 m), Black",N/A,,https://a5it.com/product/eaton-6ft-18awg-power-cord-nema-5-15/P013-006,
MS108EUP-100NAS,,"NETGEAR MS108EUP Ultra60 8-Port PoE++ Multi-Gig Switch | 2.5G, Plus",Hardware,N/A,N/A,1,"NETGEAR MS108EUP Ultra60 8-Port PoE++ Multi-Gig Switch | 2.5G, Plus",N/A,,https://a5it.com/product/netgear-8port-ultra60-poe-multigig/MS108EUP-100NAS,
ZRA-00023,,"Microsoft Surface Pro Flex KB Black | Wireless Keyboard, Commercial",Hardware,N/A,N/A,1,"Microsoft Surface Pro Flex KB Black | Wireless Keyboard, Commercial",N/A,,https://a5it.com/product/microsoft-srfc-pro-flex-kb-black/ZRA-00023,
NLBK-6F-CAT6A-PATCH,,"StarTech 6 ft CAT6a LSZH Ethernet Cable, 10Gbps, S/FTP | Enterprise",Hardware,N/A,N/A,1,"StarTech 6 ft CAT6a LSZH Ethernet Cable, 10Gbps, S/FTP | Enterprise",N/A,,https://a5it.com/product/startech-6ft-cat6a-ethernet-cable-lszh/NLBK-6F-CAT6A-PATCH,
133MF-PRIVACY-SCREEN,,13.3in MacBook Privacy Screen,Hardware,N/A,N/A,1,13.3in MacBook Privacy Screen,N/A,,https://a5it.com/product/startech-13-3in-macbook-privacy-screen/133MF-PRIVACY-SCREEN,
N/A,,StarTech 3MP2AG-MONITOR-ARM Triple Monitor Desk Mount | VESA 75/100,Hardware,N/A,N/A,1,StarTech 3MP2AG-MONITOR-ARM Triple Monitor Desk Mount | VESA 75/100,N/A,,https://a5it.com/product/startech-triple-monitor-desk-mount/3MP2AG-MONITOR-ARM,
920-012198,,"Logitech Pebble 2 Wireless Combo White | Bluetooth, Slim, PC",Hardware,N/A,N/A,1,"Logitech Pebble 2 Wireless Combo White | Bluetooth, Slim, PC",N/A,,https://a5it.com/product/logitech-pebble-2-wrls-combo-wht/920-012198,
910-006251,,Signature M650 Wireless Mouse,Hardware,N/A,N/A,1,Signature M650 Wireless Mouse,N/A,,https://a5it.com/product/logitech-signature-m650-wireless-mouse/910-006251,
P4AD122-KVM-SWITCH,,"StarTech P4AD122-KVM-SWITCH 4-Port DisplayPort KVM | 4K 60Hz, TAA",Hardware,N/A,N/A,1,"StarTech P4AD122-KVM-SWITCH 4-Port DisplayPort KVM | 4K 60Hz, TAA",N/A,,https://a5it.com/product/startech-4-port-displayport-kvm-switch/P4AD122-KVM-SWITCH,
WALLSHELF8U,,8U Wall Rack w Shelf TAA,Hardware,N/A,N/A,1,8U Wall Rack w Shelf TAA,N/A,,https://a5it.com/product/startech-8u-wall-rack-w-shelf-taa/WALLSHELF8U,
V12H758020,,"Epson DC 21 HDMI Document Camera, 2 MP, 1080p | HDMI, USB, Education",Hardware,N/A,N/A,1,"Epson DC 21 HDMI Document Camera, 2 MP, 1080p | HDMI, USB, Education",N/A,,https://a5it.com/product/epson-dc-21-hdmi-document-camera/V12H758020,
BP156W9B,,"3M BrightScreen PF 15.6"" Lptp",Hardware,N/A,N/A,1,"3M BrightScreen PF 15.6"" Lptp",N/A,,https://a5it.com/product/3m-3m-brightscreen-pf-15-6-lptp/BP156W9B,
9PX3000RTN,,"Eaton 9PX 3000VA 2700W 120V Online Double-Conversion UPS - L5-30P, 6x 5-20R, 1 L5-30R Outlets, Cybersecure Network Card, Extended Run, 2U Rack/Tower",Hardware,N/A,N/A,1,"Eaton 9PX 3000VA 2700W 120V Online Double-Conversion UPS - L5-30P, 6x 5-20R, 1 L5-30R Outlets, Cybersecure Network Card, Extended Run, 2U Rack/Tower",N/A,,https://a5it.com/product/eaton-eaton-9px-ups-3000va-2700-watt/9PX3000RTN,
P71678-005,,"HPE ProLiant DL360 Gen11 P71678-005 128 GB | Rack Server, 1U, Enterprise",Hardware,N/A,N/A,1,"HPE ProLiant DL360 Gen11 P71678-005 128 GB | Rack Server, 1U, Enterprise",N/A,,https://a5it.com/product/hpe-hpe-dl360-g11-6526y-128g-ns204/P71678-005,
RNUC14RVHV70000UI,,"ASUS NUC 14 Pro Tall Barebone Kit, Core Ultra 7 165H vPro | Mini PC",Hardware,N/A,N/A,1,"ASUS NUC 14 Pro Tall Barebone Kit, Core Ultra 7 165H vPro | Mini PC",N/A,,https://a5it.com/product/asus-rnuc14rvhv70000ui/RNUC14RVHV70000UI,
USB32DPES2,,USB to DP Adapter TAA,Hardware,N/A,N/A,1,USB to DP Adapter TAA,N/A,,https://a5it.com/product/startech-usb-to-dp-adapter-taa/USB32DPES2,
PF280W9B,,"3M 28"" Privacy Filter",Hardware,N/A,N/A,1,"3M 28"" Privacy Filter",N/A,,https://a5it.com/product/3m-3m-28-privacy-filter/PF280W9B,
910-007246,,PRO 2 Wireless Mouse Black,Hardware,N/A,N/A,1,PRO 2 Wireless Mouse Black,N/A,,https://a5it.com/product/logitech-pro-2-wireless-mouse-black/910-007246,
V11H744520,,"Epson PowerLite 685W Projector, 3,500 Lumens, WXGA | Short Throw",Hardware,N/A,N/A,1,"Epson PowerLite 685W Projector, 3,500 Lumens, WXGA | Short Throw",N/A,,https://a5it.com/product/epson-epson-powerlite-685w-projector/V11H744520,
984-001878,,"Ultimate Ears WONDERBOOM 4 Pink | Bluetooth Speaker, Portable Audio",Hardware,N/A,N/A,1,"Ultimate Ears WONDERBOOM 4 Pink | Bluetooth Speaker, Portable Audio",N/A,,https://a5it.com/product/logitech-ue-wonderboom-4-pink/984-001878,
910-006187,,G502X Lightspeed Wrls Mouse,Hardware,N/A,N/A,1,G502X Lightspeed Wrls Mouse,N/A,,https://a5it.com/product/logitech-g502x-lightspeed-wrls-mouse/910-006187,
B132-100A,,Tripp Lite B132-100A VGA Over Cat5 Remote Unit | Audio Extender,Hardware,N/A,N/A,1,Tripp Lite B132-100A VGA Over Cat5 Remote Unit | Audio Extender,N/A,,https://a5it.com/product/eaton-vga-over-cat5-remote-unit/B132-100A,
N/A,,"CyberPower PR1500RT2UCN 1,500 VA 1,500 W Sine Wave UPS | Rack Mount",Hardware,N/A,N/A,1,"CyberPower PR1500RT2UCN 1,500 VA 1,500 W Sine Wave UPS | Rack Mount",N/A,,https://a5it.com/product/cyberpower-1500va-1500w-sine-wave-ups/PR1500RT2UCN,
981-001435,,Logitech Zone Wireless 2 MS NBT | Wireless UC Headset,Hardware,N/A,N/A,1,Logitech Zone Wireless 2 MS NBT | Wireless UC Headset,N/A,,https://a5it.com/product/logitech-zone-wireless-2-ms-nbt/981-001435,
PF490W3E,,"3M 49"" Privacy Filter",Hardware,N/A,N/A,1,"3M 49"" Privacy Filter",N/A,,https://a5it.com/product/3m-3m-49-privacy-filter/PF490W3E,
SRT1000RMXLA,,"APC Smart-UPS SRT 1000VA RM 120V | Online UPS, Rack Mount, Enterprise",Hardware,N/A,N/A,1,"APC Smart-UPS SRT 1000VA RM 120V | Online UPS, Rack Mount, Enterprise",N/A,,https://a5it.com/product/apc-smart-ups-srt-1000va-rm/SRT1000RMXLA,
PDP2114MQ004,,"MSI PRO DP21 14MQ004US Core i5, 32 GB, 1 TB SSD | Business Desktop",Hardware,N/A,N/A,1,"MSI PRO DP21 14MQ004US Core i5, 32 GB, 1 TB SSD | Business Desktop",N/A,,https://a5it.com/product/msi-pro-dp21-14mq004us/PDP2114MQ004,
MAM272P1M823,,MSI Modern AM272P 1M-823US 27-inch FHD i5 | All-in-One PC,Hardware,N/A,N/A,1,MSI Modern AM272P 1M-823US 27-inch FHD i5 | All-in-One PC,N/A,,https://a5it.com/product/msi-modern-am272p-1m-823us/MAM272P1M823,
V11H919520,,Epson BrightLink 1485Fi V11H919520 3LCD 1080p Interactive Projector | Education,Hardware,N/A,N/A,1,Epson BrightLink 1485Fi V11H919520 3LCD 1080p Interactive Projector | Education,N/A,,https://a5it.com/product/epson-bl1485fi-1080p-3lcd-il-display/V11H919520,
GS108-400NAS,,NETGEAR GS108-400NAS 8-Port Gigabit Desktop Switch | Unmanaged L2,Hardware,N/A,N/A,1,NETGEAR GS108-400NAS 8-Port Gigabit Desktop Switch | Unmanaged L2,N/A,,https://a5it.com/product/netgear-prosafe-8-port-gig-dsktop-swch/GS108-400NAS,
BP72RT,,"Eaton BP72RT 72V 2U Battery Pack | SmartOnline UPS, Rack/Tower",Hardware,N/A,N/A,1,"Eaton BP72RT 72V 2U Battery Pack | SmartOnline UPS, Rack/Tower",N/A,,https://a5it.com/product/eaton-external-72v-2u-battery-pack/BP72RT,
960-001054,,"Logitech GROUP VC System 960-001054 | Conference Rooms, H.264",Hardware,N/A,N/A,1,"Logitech GROUP VC System 960-001054 | Conference Rooms, H.264",N/A,,https://a5it.com/product/logitech-group-vc-system/960-001054,
981-001268,,Logitech Pro X2 Wireless Gaming Headset 981-001268 | Lightspeed Audio,Hardware,N/A,N/A,1,Logitech Pro X2 Wireless Gaming Headset 981-001268 | Lightspeed Audio,N/A,,https://a5it.com/product/logitech-pro-x2-wireless-gaming-hdst/981-001268,
981-001317,,"Logitech Zone 950 Wireless Headset 981-001317 Graphite | UC, Bluetooth",Hardware,N/A,N/A,1,"Logitech Zone 950 Wireless Headset 981-001317 Graphite | UC, Bluetooth",N/A,,https://a5it.com/product/logitech-zone-950-wireless-hdst-grpht/981-001317,
50UL3J-M,,"50"" 3840 X 2160 UHD",Hardware,N/A,N/A,1,"50"" 3840 X 2160 UHD",N/A,,https://a5it.com/product/lg-50-3840-x-2160-uhd/50UL3J-M,
980-001258,,Logitech Z625 THX 2.1 Speaker System | Powerful Bass Desktop Audio,Hardware,N/A,N/A,1,Logitech Z625 THX 2.1 Speaker System | Powerful Bass Desktop Audio,N/A,,https://a5it.com/product/logitech-z625-powerful-thx-sound/980-001258,
USB2-MICRO-250X,,Plugable USB2-MICRO-250X 250x USB Microscope | 2 MP LED,Hardware,N/A,N/A,1,Plugable USB2-MICRO-250X 250x USB Microscope | 2 MP LED,N/A,,https://a5it.com/product/plugable-usb-microscope-250x/USB2-MICRO-250X,
5P750RC,,Eaton 5P750RC UPS 750 VA 600 W 2U Rack Mount | Enterprise,Hardware,N/A,N/A,1,Eaton 5P750RC UPS 750 VA 600 W 2U Rack Mount | Enterprise,N/A,,https://a5it.com/product/eaton-5p-rackmount-compact-2u/5P750RC,
SU3000RTXLCD2UN,,"Eaton SU3000RTXLCD2UN 3000 VA Rack UPS | Double-Conversion, 2U",Hardware,N/A,N/A,1,"Eaton SU3000RTXLCD2UN 3000 VA Rack UPS | Double-Conversion, 2U",N/A,,https://a5it.com/product/eaton-3000va-ups-network-card-2urm/SU3000RTXLCD2UN,
AVRG750LCD,,"CyberPower AVRG750LCD 750 VA AVR Desktop UPS | LCD, Line-Interactive",Hardware,N/A,N/A,1,"CyberPower AVRG750LCD 750 VA AVR Desktop UPS | LCD, Line-Interactive",N/A,,https://a5it.com/product/cyberpower-750va-ups-lcd-avr/AVRG750LCD,
N201-007-BL,,"Cat6 Gigabit Snagless Molded (UTP) Ethernet Cable (RJ45 M/M), PoE, Blue, 7 ft. (2.13 m)",Hardware,N/A,N/A,1,"Cat6 Gigabit Snagless Molded (UTP) Ethernet Cable (RJ45 M/M), PoE, Blue, 7 ft. (2.13 m)",N/A,,https://a5it.com/product/eaton-7-cat6-patch-snagless-blue/N201-007-BL,
MAM242TP1M1200,,"MSI Modern AM242TP 1M-1200US 24"" FHD Touch i3-100U | All-in-One PC",Hardware,N/A,N/A,1,"MSI Modern AM242TP 1M-1200US 24"" FHD Touch i3-100U | All-in-One PC",N/A,,https://a5it.com/product/msi-modern-am242tp-1m-1200us/MAM242TP1M1200,
CUBINUC1M010,,"MSI Cubi NUC 1M-010US Mini PC, Core i3-100U, 8 GB, 500 GB | Business",Hardware,N/A,N/A,1,"MSI Cubi NUC 1M-010US Mini PC, Core i3-100U, 8 GB, 500 GB | Business",N/A,,https://a5it.com/product/msi-cubi-nuc-1m-010us/CUBINUC1M010,
133LT-PRIVACY-SCREEN,,"13.3"" Laptop Privacy Screen",Hardware,N/A,N/A,1,"13.3"" Laptop Privacy Screen",N/A,,https://a5it.com/product/startech-13-3-laptop-privacy-screen/133LT-PRIVACY-SCREEN,
920-012276,,Logitech Wave Keys Keyboard,Hardware,N/A,N/A,1,Logitech Wave Keys Keyboard,N/A,,https://a5it.com/product/logitech-logitech-wave-keys-keyboard/920-012276,
DP14MM2M,,2m 6.6ft DisplayPort 1.4 Cable,Hardware,N/A,N/A,1,2m 6.6ft DisplayPort 1.4 Cable,N/A,,https://a5it.com/product/startech-2m-6-6ft-displayport-1-4-cable/DP14MM2M,
SU2200RTXLCDN,,"Eaton SU2200RTXLCDN 2,200 VA 1,800 W Online UPS | Rack Mount, SNMP",Hardware,N/A,N/A,1,"Eaton SU2200RTXLCDN 2,200 VA 1,800 W Online UPS | Rack Mount, SNMP",N/A,,https://a5it.com/product/eaton-2200va-ups-smart-online/SU2200RTXLCDN,
VSM4320C-100NES,,Data Center Switch | Netgear M4350-16V4C | 16-Port,Hardware,N/A,N/A,1,Data Center Switch | Netgear M4350-16V4C | 16-Port,N/A,,https://a5it.com/product/netgear-netgear-av-line-m4350-16v4c/VSM4320C-100NES,
N/A,,"2400W 120V 3U Rack-Mount Power Conditioner with Automatic Voltage Regulation (AVR), AC Surge Protection, 14 Outlets",Hardware,N/A,N/A,1,"2400W 120V 3U Rack-Mount Power Conditioner with Automatic Voltage Regulation (AVR), AC Surge Protection, 14 Outlets",N/A,,https://a5it.com/product/eaton-line-conditioner-2400watt/LCR2400,
OL1500RTXL2UN,,"1500VA/1350W, 0.9PF, Pure Sine Wave, 2U, NEMA 5-15P, 10 ft cord, 8 NEMA 5-15R, USB, Serial, RMCARD205 pre-installed, Relay, EPO, PowerPanel Business Edition software, 3 year warranty",Hardware,N/A,N/A,1,"1500VA/1350W, 0.9PF, Pure Sine Wave, 2U, NEMA 5-15P, 10 ft cord, 8 NEMA 5-15R, USB, Serial, RMCARD205 pre-installed, Relay, EPO, PowerPanel Business Edition software, 3 year warranty",N/A,,https://a5it.com/product/cyberpower-1-5kva-online-ups-2u/OL1500RTXL2UN,
AXM761-10000S,,"Netgear AXM761-10000S 10GBASE-SR SFP+ LC | ProSafe, Enterprise",Hardware,N/A,N/A,1,"Netgear AXM761-10000S 10GBASE-SR SFP+ LC | ProSafe, Enterprise",N/A,,https://a5it.com/product/netgear-prosafe-10gb-sr-sfp-lc-gbic/AXM761-10000S,
BP140W9E,,"BrightScreen PF 14"" FS Lptp",Hardware,N/A,N/A,1,"BrightScreen PF 14"" FS Lptp",N/A,,https://a5it.com/product/3m-brightscreen-pf-14-fs-lptp/BP140W9E,
981-001257,,"Logitech Zone Vibe 100 Headset, Off White, Wireless | UC, Bluetooth",Hardware,N/A,N/A,1,"Logitech Zone Vibe 100 Headset, Off White, Wireless | UC, Bluetooth",N/A,,https://a5it.com/product/logitech-zone-vibe-100-headset-off-wht/981-001257,
DP21-3F-DP80-CABLE,,VESA Certified DP 2.1 Cable,Hardware,N/A,N/A,1,VESA Certified DP 2.1 Cable,N/A,,https://a5it.com/product/startech-vesa-certified-dp-2-1-cable/DP21-3F-DP80-CABLE,
PN-LC652,,SHARP AQUOS BOARD PN-LC652 65-inch 4K Interactive Display | Enterprise,Hardware,N/A,N/A,1,SHARP AQUOS BOARD PN-LC652 65-inch 4K Interactive Display | Enterprise,N/A,,https://a5it.com/product/sharp-sharp-aquos-board-pnlc652/PN-LC652,
PR22GI-NETWORK-CARD,,"StarTech PR22GI-NETWORK-CARD 2-Port 2.5G PCIe | Ethernet Adapter, Intel I225-V",Hardware,N/A,N/A,1,"StarTech PR22GI-NETWORK-CARD 2-Port 2.5G PCIe | Ethernet Adapter, Intel I225-V",N/A,,https://a5it.com/product/startech-2-port-2-5g-pcie-network-card/PR22GI-NETWORK-CARD,
SRT5KXLT,,"APC Smart-UPS SRT5KXLT 5,400 VA 4,250 W 208 V | Online UPS, Rack-Mount",Hardware,N/A,N/A,1,"APC Smart-UPS SRT5KXLT 5,400 VA 4,250 W 208 V | Online UPS, Rack-Mount",N/A,,https://a5it.com/product/apc-5kva-208v-smart-ups-srt/SRT5KXLT,
P704URC1,,"CyberPower P704URC1 Surge Protector, 600 V, 4 ft Cord | USB, Enterprise",Hardware,N/A,N/A,1,"CyberPower P704URC1 Surge Protector, 600 V, 4 ft Cord | USB, Enterprise",N/A,,https://a5it.com/product/cyberpower-p704urc1-surge/P704URC1,
SRW6UWG,,"SmartRack 6U Low-Profile Switch-Depth Wall-Mount Mini Rack Enclosure, Clear Acrylic Window, White",Hardware,N/A,N/A,1,"SmartRack 6U Low-Profile Switch-Depth Wall-Mount Mini Rack Enclosure, Clear Acrylic Window, White",N/A,,https://a5it.com/product/eaton-6u-wm-rack-arcylic-door/SRW6UWG,
MS105-100NAS,,"NETGEAR MS105-100NAS 5-Port 2.5G Unmanaged Switch | Multi-Gig, Desktop",Hardware,N/A,N/A,1,"NETGEAR MS105-100NAS 5-Port 2.5G Unmanaged Switch | Multi-Gig, Desktop",N/A,,https://a5it.com/product/netgear-5-port-multi-gig-2-5g-switch/MS105-100NAS,
XSM4328CV-100NES,,10GbE Managed Switch | Netgear M4350-24X4V 28-Port,Hardware,N/A,N/A,1,10GbE Managed Switch | Netgear M4350-24X4V 28-Port,N/A,,https://a5it.com/product/netgear-xsm4328cv-100nes/XSM4328CV-100NES,
SDCZ880-256G-A46,,"SanDisk Extreme PRO 256GB USB 3.1 Flash Drive | USB 3.1, Enterprise",Hardware,N/A,N/A,1,"SanDisk Extreme PRO 256GB USB 3.1 Flash Drive | USB 3.1, Enterprise",N/A,,https://a5it.com/product/western-digital-256gb-extreme-pro-usb-3-1/SDCZ880-256G-A46,
HD2AP-10M-HDMI-CABLE,,Active HDMI 2.0 Cable,Hardware,N/A,N/A,1,Active HDMI 2.0 Cable,N/A,,https://a5it.com/product/startech-active-hdmi-2-0-cable/HD2AP-10M-HDMI-CABLE,
USB2HAB15,,StarTech USB2HAB15 15 ft USB A to B Cable | USB 2.0 Printer Cable,Hardware,N/A,N/A,1,StarTech USB2HAB15 15 ft USB A to B Cable | USB 2.0 Printer Cable,N/A,,https://a5it.com/product/startech-15-usb-a-to-b-cable/USB2HAB15,
UNIVMK25-LAPTOP-LOCK,,StarTech 25-Pack Universal Laptop Lock | 3-in-1 Security Cable,Hardware,N/A,N/A,1,StarTech 25-Pack Universal Laptop Lock | 3-in-1 Security Cable,N/A,,https://a5it.com/product/startech-25-pack-universal-laptop-lock/UNIVMK25-LAPTOP-LOCK,
MS305E-100NAS,,"NETGEAR MS305E 5-Port Multi-Gig Switch | Unmanaged, ProAV",Hardware,N/A,N/A,1,"NETGEAR MS305E 5-Port Multi-Gig Switch | Unmanaged, ProAV",N/A,,https://a5it.com/product/netgear-5pt-multigig-plus-switch/MS305E-100NAS,
WDBPKJ0040BBL-WESN,,"WD My Passport 4TB Blue Portable HDD | USB 3.2, Backup, Security",Hardware,N/A,N/A,1,"WD My Passport 4TB Blue Portable HDD | USB 3.2, Backup, Security",N/A,,https://a5it.com/product/western-digital-my-passport-hdd-4tb-blue/WDBPKJ0040BBL-WESN,
920-011777,,"Logitech K380 Pebble Keys 2 Rose Wireless Keyboard | Bluetooth, Compact",Hardware,N/A,N/A,1,"Logitech K380 Pebble Keys 2 Rose Wireless Keyboard | Bluetooth, Compact",N/A,,https://a5it.com/product/logitech-k380-pebble-keys-2-kb-rose/920-011777,
910-004860,,Logitech Spotlight Remote Gold 910-004860 | Wireless Presentation Remote,Hardware,N/A,N/A,1,Logitech Spotlight Remote Gold 910-004860 | Wireless Presentation Remote,N/A,,https://a5it.com/product/logitech-spotlight-remote-gold/910-004860,
991-000553,,"Logitech Rally Streamline Kit 991-000553 | USB PTZ, Hyflex Learning",Hardware,N/A,N/A,1,"Logitech Rally Streamline Kit 991-000553 | USB PTZ, Hyflex Learning",N/A,,https://a5it.com/product/logitech-logitech-rally-streamline-kit/991-000553,
P71688-005,,"HPE ProLiant ML350 Gen11 4514Y 64GB MR408i | Tower Server, Enterprise",Hardware,N/A,N/A,1,"HPE ProLiant ML350 Gen11 4514Y 64GB MR408i | Tower Server, Enterprise",N/A,,https://a5it.com/product/hpe-hpe-ml350-g11-4514y-64g-mr408i/P71688-005,
980-001347,,"Logitech Z407 Bluetooth Computer Speakers w/Subwoofer | Wireless Dial, 2.1",Hardware,N/A,N/A,1,"Logitech Z407 Bluetooth Computer Speakers w/Subwoofer | Wireless Dial, 2.1",N/A,,https://a5it.com/product/logitech-z407-bluth-comp-spkrs-sub-wrl/980-001347,
910-006625,,Wireless POP Mouse Mist,Hardware,N/A,N/A,1,Wireless POP Mouse Mist,N/A,,https://a5it.com/product/logitech-wireless-pop-mouse-mist/910-006625,
P4A20132-KM-SWITCH,,"StarTech P4A20132-KM-SWITCH 4-Port KM Switch | USB, Mouse Roaming",Hardware,N/A,N/A,1,"StarTech P4A20132-KM-SWITCH 4-Port KM Switch | USB, Mouse Roaming",N/A,,https://a5it.com/product/startech-4-port-km-switch-usb-switch/P4A20132-KM-SWITCH,
GXT5-EBC48VRT2U,,Vertiv GXT5-EBC48VRT2U 48V External Battery Cabinet | UPS Battery,Hardware,N/A,N/A,1,Vertiv GXT5-EBC48VRT2U 48V External Battery Cabinet | UPS Battery,N/A,,https://a5it.com/product/vertiv-gxt5-48v-external-batt-cabinet/GXT5-EBC48VRT2U,
RKCONS1916K,,"StarTech RKCONS1916K 16-Port 19"" LCD KVM Console | Rack Mount, VGA",Hardware,N/A,N/A,1,"StarTech RKCONS1916K 16-Port 19"" LCD KVM Console | Rack Mount, VGA",N/A,,https://a5it.com/product/startech-16-port-kvm-vga-console-19/RKCONS1916K,
OR2200LCDRT2U,,"CyberPower OR2200LCDRT2U 2,200 VA Smart App UPS | Rack Mount",Hardware,N/A,N/A,1,"CyberPower OR2200LCDRT2U 2,200 VA Smart App UPS | Rack Mount",N/A,,https://a5it.com/product/cyberpower-2200va-ups-smart-app/OR2200LCDRT2U,
910-007283,,M340 Collection (Sheer Dream),Hardware,N/A,N/A,1,M340 Collection (Sheer Dream),N/A,,https://a5it.com/product/logitech-m340-mouse-collection-sheer-dm/910-007283,
910-006926,,"MOUSE,BARDI,IN-HOUSE/EMS,NO LANG,CAN-215,PALE GREY,RETAIL,2.4GHZ/BT",Hardware,N/A,N/A,1,"MOUSE,BARDI,IN-HOUSE/EMS,NO LANG,CAN-215,PALE GREY,RETAIL,2.4GHZ/BT",N/A,,https://a5it.com/product/logitech-mx-anywhere-mouse-3s-pale-grey/910-006926,
980-000467,,"Logitech Z906 5.1 Surround Sound Speakers, 500 W | THX Dolby",Hardware,N/A,N/A,1,"Logitech Z906 5.1 Surround Sound Speakers, 500 W | THX Dolby",N/A,,https://a5it.com/product/logitech-z906-5-1-surround-sound-spkrs/980-000467,
XSM4340CV-100NES,,"Managed Data Center Switch, Netgear M4350-36X4V, 36 Ports",Hardware,N/A,N/A,1,"Managed Data Center Switch, Netgear M4350-36X4V, 36 Ports",N/A,,https://a5it.com/product/netgear-m4350-36x4v-fully-mngbl/XSM4340CV-100NES,
